V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;VENTASNOP;GASTOS;GASTOSNOP;GASTOPNOP
995564;462;462-463;11;2006;0;493603;410445,5;0;0;6950;0;16632;0;0;3735;6196;795;280972;0;33046;0;0;11513,5;11768;4688;3556769;83157,5;1;0;1;0;3;0;4;0;0;0;1;0;0;2;1;0;0;2;2;11768;2518;14286;1933,12;50606;0;16219,12;883240;839338;3063166;861289;3063166;3063166;0;3444270;69101;3597381
995569;466;466-469;11;1990;0;419032;35307;0;0;13720;0;0;0;0;2934;1649;1725;1091;0;1669;0;0;12519;166548;55755;3427254;383725;12;0;0;12;0;0;12;0;0;0;0;3;9;0;0;0;0;3;9;0;30424;0;21743,08;0;166548;188291,08;548927;696029;3008222;622478;3008222;3008222;0;3099918;0;3336288
995572;473;473;11;1999;0;365043;39024;0;0;6500;0;0;1342;0;7412;1240;324;14534;1240;6432;0;0;0;54800;22920;2143504;326019;5;1;5;0;0;0;6;0;1;0;5;0;0;0;0;0;0;0;6;54800;11412;66212;10280,48;0;0;76492,48;34200;15617;1778455;24908,5;1778455;1778455;0;1819891;12312;1909923
995573;466;466-469;14;2010;0;287656;55368;0;32;7200;0;36806;0;1833;2461;984;806;214;885;4147;0;0;0;100620;54791;4040502;232288;6;2;6;0;0;0;8;2;0;2;4;0;0;0;0;0;0;4;4;100620;39159;139779;13464,24;0;0;153243,24;285475;232178;3752846;258826,5;3752846;3752846;0;3811093;53460;4051089
995574;462;462-463;11;1992;0;575646;196663;0;521;10600;0;18000;1649;2800;2980;4800;302;11396;0;5842;0;0;137773;110153;48803;2477240;378983;10;0;10;0;0;0;10;0;0;3;7;0;0;0;0;0;0;3;7;110153;28550;138703;17361,16;0;0;156064,16;852245;927911;1901594;890078;1901594;1901594;0;2236830;27837;2423623
995575;4751-4752;474 - 475;14;1993;0;292443;156816;12;0;11324;0;5225;0;0;21681;5610;641;47343;0;32554;0;0;32426;93515;43651;2502602;135627;6;0;6;0;0;0;6;0;0;3;3;0;0;0;0;0;0;3;3;93515;21939;115454;20211,2;0;0;135665,2;888743;1205366;2210159;1047054,5;2210159;2210159;0;2399401;0;2543375
995577;4751-4752;474 - 475;11;1997;0;670053;148543,5;0;0;20536;0;46499;5585;3107;12541;18483;1403;29872;0;0;0;0;10517,5;176795;72882;5474676;521509,5;16;0;0;16;0;0;16;0;0;0;0;3;13;0;0;0;0;3;13;0;41972;0;27186;0;176795;203981;1563553;1492084;4804623;1527818,5;4804623;4804623;0;4995104;53166;5335688
995579;4773;476 - 477;14;1996;0;757712;225360;0;503;700;0;141088;1282;5024;45874;4822;1822;516;21465;2264;0;0;0;497075;213838;9823770;532352;35;1;35;0;0;1;37;0;1;11;24;0;0;0;0;1;0;12;25;478489;98196;576685;105682,96;0;0;682367,96;1094425;926455;9066058;1010440;9066058;9066058;0;9351668;0;10062581
995581;453;453-454;11;1980;0;428157;301696;118;0;6548;0;0;2288;866;24568;2040;2686;9373;0;3202;0;179492;70515;123952;49919;806142;126461;10;1;1;9;0;0;11;0;1;0;1;6;3;0;0;0;0;6;5;19200;27058;23391;19684,12;0;104752;147827,12;1244264;1487628;377985;1365946;377985;377985;0;768575;0;954367
995583;473;473;14;2003;0;226130;112270,5;0;0;28191;0;640;1737;0;59867;1310;146;0;4863;1182;0;0;14334,5;41840;21929;559592;113859,5;3;0;3;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;3;41840;11822;53662;9167,32;0;0;62829,32;;933;332727;466,5;332727;332727;0;463255;0;530819
995585;473;473;4;1986;0;94548;81640;0;0;8900;0;0;0;2000;21000;1500;1540;43500;0;1700;0;0;1500;102764;49697;594018;12908;8;2;8;0;0;0;10;1;1;3;5;0;0;0;0;0;0;4;6;102764;25717;128481;21656;0;0;150137;12770;15620;499383;14195;499383;499383;0;589123;419;750643
995588;462;462-463;11;2004;0;881294;505989,5;0;0;18200;0;0;0;1844;11217;15461;800;136006;0;0;0;0;322461,5;106932;102363;20044440;375304,5;10;0;8;2;0;0;10;0;0;0;8;1;1;0;0;0;0;1;9;101119;23510;123287;76674,6;0;5813;205774,6;220756;1453860;19163146;837308;19163146;19163146;0;19996212;36326;20242861
995589;473;473;14;2010;0;1960501;451746;0;0;26079;0;34810;8222;245;103317;10410;4920;18309;228;110897;0;0;134309;589223;185924;14743925;1508755;46;0;46;0;0;2;48;0;0;25;21;0;0;0;0;1;1;26;22;570877;144411;715288;28417,4;0;0;743705,4;175972;138545;12784159;157258,5;12784159;12784159;0;13437595;5323;14281201
995591;4711-472;471-472;11;1999;0;977995;222888,5;0;0;0;38924;89080;5599;0;78923;0;3984;0;650;1250;231;0;4247,5;262931;105716;9097056;755106,5;24;1;24;0;0;1;26;0;1;13;11;0;0;0;0;1;0;14;12;260298;62220;322518;37650,72;0;0;360168,72;254220;550000;8119061;402110;8119061;8119061;0;8365094;8495;8773044
995592;4711-472;471-472;11;2006;0;827792;146013;0;276;11220;93;33738;1612;248;5849;3868;1;58042;0;3892;0;0;27174;283531;121062;15386206;681779;25;0;25;0;0;1;26;0;0;5;20;0;0;0;0;1;0;6;20;272997;65037;338034;49909,8;0;0;387943,8;743481;835826;14558414;789653,5;14558414;14558414;0;14809772;0;15256776
995596;4773;476 - 477;11;2005;0;3034947;507350,5;0;13969;37656;0;140998;4341;455;26664;13561;3277;134203;8759;78380;0;0;45087,5;391445;129533;18520500;2527596,5;29;1;29;0;0;2;32;0;1;7;22;0;0;0;0;0;2;7;25;385827;83777;469604;45756;0;0;515360;1557445;1395250;15485553;1476347,5;15485553;15485553;0;16236819;0;16890327
995597;4751-4752;474 - 475;14;2013;0;1499563;223138;1;340;18764;0;120103;16626;6055;10435;8498;2046;28510;3350;4099;0;0;4311;304742;125413;8408378;1276425;16;0;16;0;0;0;16;0;0;7;9;0;0;0;0;0;0;7;9;304742;69190;373932;49519,24;0;0;423451,24;1297677;1309636;6908815;1303656,5;6908815;6908815;0;7232179;33235;7710729
995599;4772;476 - 477;11;1996;0;242980;27991;0;0;8270;0;0;0;0;12000;3288;1200;3233;0;0;0;0;0;74387;30240;694229;214989;5;0;5;0;0;0;5;0;0;2;3;0;0;0;0;0;0;2;3;74387;16034;90421;12680,56;0;0;103101,56;341118;241708;451249;291413;451249;451249;0;488379;0;597942
995601;4771;476 - 477;14;1996;0;336689;111119,5;0;0;0;0;82680;3515;112;16391;2862;1084;425;0;854;0;0;3196,5;132331;43688;628433;225569,5;12;0;12;0;0;0;12;0;0;8;4;0;0;0;0;0;0;8;4;132331;28372;160703;12625,76;0;0;173328,76;164549;181550;291744;173049,5;291744;291744;0;415168;19620;610807
995607;4773;476 - 477;14;2013;0;3146985;459005;0;0;20143;0;0;16089;4073;215052;29775;12124;25411;1450;0;0;0;134888;1054106;444014;11800883;2687980;94;0;94;0;0;7;101;0;0;68;26;0;0;0;0;6;1;74;27;990904;265034;1255938;152612,4;0;0;1408550,4;3104309;3678338;8653898;3391323,5;8653898;8653898;0;9447066;293311;11329903
995612;464;464-465;11;2007;0;224136;104698,5;0;0;14329;0;0;23833;1466;4381;2689;1489;0;0;20398;0;0;36113,5;395301;96760;6971060;119437,5;29;0;4;25;0;2;31;0;0;4;0;6;19;0;0;1;1;11;20;56917;35736;61961;53447,2;0;326329;441737,2;2833256;2713256;6748100;2773256;6748100;6748100;0;6926276;40099;7472672
995613;466;466-469;14;2008;0;1848891;169592;0;0;4648;0;49;4616;0;19562;3795;1748;67281;6303;11334;0;0;50256;364412;145951;9663144;1679299;25;0;0;25;0;2;27;0;0;0;0;13;12;0;0;1;1;14;13;0;70780;0;66788,36;0;353001;419789,36;2511532;3207798;7814253;2859665;7814253;7814253;0;8084437;168683;8809685
995616;4711-472;471-472;11;2000;0;219413;36216;0;0;7800;0;0;1431;0;21720;2763;1316;0;965;0;221;0;0;52666;20479;1993339;183197;5;0;0;5;0;0;5;0;0;0;0;4;1;0;0;0;0;4;1;0;11497;0;7799,28;0;52666;60465,28;217444;250461;1773926;233952,5;1773926;1773926;0;1810142;51378;1934665
995617;473;473;4;2006;0;1109452;457257,5;0;0;9976;0;86648;1756;0;12500;4500;4100;318752;0;15300;0;0;3725,5;158882;48869;8771640;652194,5;13;0;13;0;0;0;13;0;0;5;8;0;0;0;0;0;0;5;8;158882;26959;185841;18842,32;0;0;204683,32;463845;443492;7662101;453668,5;7662101;7662101;0;8135184;11330;8354265
995618;453;453-454;14;2009;0;166031;69304;0;0;324;1;26837;0;1058;4352;3327;4568;1150;0;27407;0;0;280;94509;45861;607282;96727;10;0;10;0;0;0;10;0;0;6;4;0;0;0;0;0;0;6;4;94509;31505;126014;12252,64;0;0;138266,64;243419;270219;441245;256819;441245;441245;0;535019;205;684851
995621;466;466-469;4;1999;0;287220;49903;0;0;8649;0;9272;3512;178;4345;4635;1874;12864;660;3914;0;0;0;100370;37659;1643960;237317;8;0;8;0;0;0;8;0;0;3;5;0;0;0;0;0;0;3;5;100370;20884;121254;14278,52;0;0;135532,52;901300;951624;1356877;926462;1356877;1356877;0;1418106;42937;1605915
995622;462;462-463;14;2009;0;37186;51963;0;0;12214;0;24319;1898;1276;1831;1794;1;1440;0;2487;0;0;4703;140762;51565;236604;-14777;4;0;4;0;0;0;4;0;0;4;0;0;0;0;0;0;0;4;0;140762;28621;169383;19844,4;0;0;189227,4;252858;181553;199418;217205,5;199418;199418;0;262113;30794;486360
995623;466;466-469;14;2010;0;592505;191904;0;349;73200;0;6700;0;0;850;2961;2000;70494;0;0;0;35000;350;99420;39742;2999758;400601;13;1;13;0;0;0;14;0;1;7;6;0;0;0;0;0;0;7;7;99420;23276;122696;14218,16;0;0;136914,16;1033210;1487040;2407253;1260125;2407253;2407253;0;2619225;14252;2781330
995629;462;462-463;14;1978;0;480942;149509;0;0;29118;0;27326;5831;0;11127;4907;1487;23289;0;16774;0;0;29650;151639;101205;2713742;331433;12;2;12;0;0;0;14;1;1;4;8;0;0;0;0;0;0;5;9;151639;69893;221532;27225,12;0;0;248757,12;172954;181677;2232800;177315,5;2232800;2232800;0;2429675;3129;2696668
995630;4772;476 - 477;14;2010;0;34000;14915;0;0;0;0;9000;1100;0;1185;1800;960;0;220;435;0;0;215;10560;4042;79638;19085;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;;10560;2300;12860;1505,68;0;0;14365,68;1071499;1066499;46000;1068999;46000;46000;0;61130;3071;79729
995634;466;466-469;14;2011;0;1024981;254316;0;4783;17434;0;110556;0;12118;3303;7425;1464;36374;12485;0;0;0;48374;300130;112282;9987872;770665;15;0;15;0;0;0;15;0;0;5;10;0;0;0;0;0;0;5;10;300130;58642;358772;46896,48;0;0;405668,48;4096261;3893940;8962891;3995100,5;8962891;8962891;0;9306810;43680;9780130
995636;462;462-463;4;2009;0;1211537;407564,5;0;0;13424;7260;24710;0;2061;45137;7070;1053;193682;0;0;0;0;113167,5;312149;126085;7566854;803972,5;9;1;9;0;0;0;10;1;0;9;0;0;0;0;0;0;0;10;;312149;54063;366212;63235,04;0;0;429447,04;101161;67634;6355317;84397,5;6355317;6355317;0;6931277;396615;7781023
995638;453;453-454;4;1961;0;481677;124237;0;0;18967;0;49208;5305;175;3784;5633;1307;0;4403;0;0;0;35455;141289;40252;2362501;357440;10;0;10;0;0;0;10;0;0;2;8;0;0;0;0;0;0;2;8;141289;20648;161937;16938,96;0;0;178875,96;1299800;1369800;1880824;1334800;1880824;1880824;0;2063496;0;2261668
995640;462;462-463;4;2004;0;1339351;319695;0;0;124133;0;50528;9525;2136;2915;8313;976;47673;18870;10788;0;0;43838;421043;153993;6652463;1019656;20;0;0;20;0;1;21;0;0;0;0;11;9;0;0;1;0;12;9;0;74427;0;68783,2;0;413494;482277,2;1074479;738823;5313112;906651;5313112;5313112;0;5740371;162110;6535154
995643;473;473;4;2007;0;878440;537164,5;0;0;81913;0;0;9137;72440;110895;3208;794;243524;0;1114;0;0;14139,5;177172;62892;6914499;341275,5;13;0;13;0;0;0;13;0;0;2;11;0;0;0;0;0;0;2;11;177172;33150;210322;25821,44;0;0;236143,44;130469;92008;6036146;111238,5;6036146;6036146;0;6648624;247752;7149866
995645;464;464-465;4;2005;0;1087651;381118,5;163;494;13710;0;14993;17332;1645;3785;16541;1822;24622;7719;85800;0;0;192492,5;366896;150646;7070135;706532,5;33;0;0;33;0;1;34;0;0;0;0;8;25;0;0;1;0;9;25;0;86907;0;55247,72;0;364022;419269,72;722156;1966529;5982484;1344342,5;5982484;5982484;0;6560529;123649;7243531
995648;466;466-469;14;2011;0;1950446;707707;0;0;45987;4783;328930;68566;3122;20556;9265;3533;59954;0;139216;0;0;23795;271005;100132;14798779;1242739;27;0;27;0;0;1;28;0;0;8;19;0;0;0;0;1;0;9;19;262754;49472;312226;45324,32;0;0;357550,32;3000430;3827266;12848333;3413848;12848333;12848333;0;13635119;368736;14402456
995650;453;453-454;11;2006;0;1160864;58185;0;0;9913;0;13538;3497;2590;10355;9167;2399;4101;1310;0;0;0;1315;322303;123798;4719325;1102679;27;0;27;0;0;0;27;0;0;6;21;0;0;0;0;0;0;6;21;322303;72013;394316;44737,96;0;0;439053,96;450432;385125;3558461;417778,5;3558461;3558461;0;3650319;3161;4131400
995653;473;473;5;2007;0;611119;519317,5;0;0;38810;0;0;9979;0;27534;2554;2926;102464;0;325840;0;0;9210,5;135209;69489;4530555;91801,5;10;0;10;0;0;0;10;0;0;4;6;0;0;0;0;0;0;4;6;135209;45477;180686;20762,88;0;0;201448,88;208734;129983;3919310;169358,5;3919310;3919310;0;4508173;0;4733774
995660;473;473;4;1996;0;519566;182157,5;0;0;7803;0;119;0;3649;18952;1800;1121;133000;0;7875;0;0;7838,5;188959;70444;4805544;337408,5;11;0;11;0;0;0;11;0;0;3;8;0;0;0;0;0;0;3;8;188959;42268;231227;23751,44;0;0;254978,44;95930;108698;4285891;102314;4285891;4285891;0;4479163;124280;4878776
995663;462;462-463;14;1979;0;331668;246610;0;2625;23962;0;59532;20925;5467;16870;5178;3061;58406;0;41859;0;0;8725;154615;50991;3486598;85058;12;0;12;0;0;1;13;0;0;4;8;0;0;0;0;1;0;5;8;151981;30641;182622;16853,36;0;0;199475,36;218864;103059;3154930;160961,5;3154930;3154930;0;3417083;17450;3652604
995664;473;473;14;1981;0;659223;88496;0;0;26376;0;18652;0;11400;5533;4285;5707;291;0;11887;0;0;4365;396026;145198;3029314;570727;18;0;0;18;0;0;18;0;0;0;0;7;11;0;0;0;0;7;11;0;96601;0;39352,52;0;396026;435378,52;354598;344264;2370826;349431;2370826;2370826;0;2482566;0;3052001
995666;4751-4752;474 - 475;11;1992;0;403939;21224;0;0;0;0;0;1944;890;3321;5315;1900;1308;0;2387;0;0;4159;85791;39743;2845539;382715;5;1;5;0;0;0;6;0;1;3;2;0;0;0;0;0;0;3;3;85791;18770;104561;18601,4;0;0;123162,4;3156941;3286941;2441600;3221941;2441600;2441600;0;2503389;38818;2673924
995669;4711-472;471-472;11;2000;0;2829918;661581;350;3261;6125;389511;120000;7813;0;49557;3964;5124;19551;2653;24214;0;0;29458;211420;116103;11351508;2168337;20;0;0;20;0;1;21;0;0;0;0;13;7;0;0;1;0;14;7;0;49390;0;61855,56;0;205012;266867,56;145241;343404;8521590;244322,5;8521590;8521590;0;9266432;74815;9691524
995670;473;473;14;2010;0;801919;190268,5;758;0;60064;0;0;6876;3851;22300;13316;3531;277;0;29960;0;0;49335,5;333743;135495;7737104;611650,5;15;0;6;9;0;0;15;0;0;4;2;2;7;0;0;0;0;6;9;203979;77504;249880;50233,88;0;129764;429877,88;183511;154803;6935920;169157;6935920;6935920;0;7191970;146476;7822099
995671;462;462-463;14;2001;0;1532573;210700,5;60;0;36267;0;59934;898;1129;3929;11924;1124;1292;20650;23374;0;0;50119,5;574425;252546;4574844;1321872,5;34;2;34;0;0;1;37;1;1;14;20;0;0;0;0;1;0;16;21;563892;113696;677588;126409,04;0;0;803997,04;559552;764140;3042271;661846;3042271;3042271;0;3329983;85970;4260297
995672;4751-4752;474 - 475;14;2011;0;447409;133289;0;0;5000;0;67950;0;0;2339;2635;2797;35300;0;4687;0;0;12581;187895;57754;1890340;314120;15;0;10;5;0;0;15;0;0;6;4;1;4;0;0;0;0;7;8;125251;31999;146581;22117,8;0;62644;231342,8;600009;654589;1442931;627299;1442931;1442931;0;1599768;26722;1872139
995674;466;466-469;14;2011;0;8311805;3659029;0;0;446301;0;226424;99962;52888;27289;51632;5877;196458;2056141;196664;0;0;254108;1535105;562603;47291781;4652776;67;0;5;62;1;2;70;0;0;4;1;36;26;0;1;2;0;42;28;256559;276918;301438;251246,68;45285;1268357;1821041,68;4809475;4524123;38979976;4666799;38979976;38979976;0;43173383;356176;45905380
995678;4771;476 - 477;14;2012;0;2005902;514753;0;6452;30178;0;359196;2257;2460;51404;9080;3685;102;13216;21831;0;0;14892;470133;197741;6181216;1491149;35;0;0;35;0;1;36;0;0;0;0;30;5;0;0;1;0;31;5;0;93382;0;93782,28;0;461114;554896,28;0;0;;0;4175314;4175314;0;4752868;29;5471672
995679;453;453-454;14;2012;0;1484833;282384,5;365;342;41528;0;48000;33079;3475;5747;16404;2813;94871;1223;19456;0;0;15081,5;532059;207363;6369892;1202448,5;19;0;0;19;0;1;20;0;0;0;0;9;10;0;0;0;1;9;11;0;119329;0;75939,68;0;528548;604487,68;1241180;1622135;4885053;1431657,5;4885053;4885053;0;5209400;966;5985589
995683;464;464-465;4;1997;0;757671;146038;90;0;12240;14183;18000;6500;1350;6800;15400;650;60150;0;850;0;8500;1325;254977;111836;2388520;611633;21;0;21;0;0;1;22;0;0;10;11;0;0;0;0;1;0;11;11;244443;41439;285882;58570,36;0;0;344452,36;597612;1148113;1630849;872862,5;1630849;1630849;0;1803212;47240;2244418
995686;4711-472;471-472;11;2002;0;537296;65695;0;4900;0;0;0;10200;1550;31200;6400;1400;710;1035;3800;0;0;4500;196540;78369;5868140;471601;17;1;0;17;0;0;18;1;0;0;0;5;12;0;0;0;0;6;12;0;44870;0;29096,28;0;196540;225636,28;674796;661597;5330844;668196,5;5330844;5330844;0;5416239;19500;5710648
995687;4711-472;471-472;11;2004;0;157786;29759;0;0;9832;0;3000;0;1339;5400;3207;438;5845;0;138;0;0;560;38508;12210;2281717;128027;2;0;2;0;0;0;2;0;0;0;2;0;0;0;0;0;0;;2;38508;8087;46595;3537,8;0;0;50132,8;857065;914562;2123931;885813,5;2123931;2123931;0;2155493;16324;2225305
995690;464;464-465;14;2006;0;5737071;1398930;56;0;1036329;0;55491;11322;9518;88384;22070;1164;117113;0;10493;0;0;46990;656090;293448;25309377;4338141;24;1;24;0;0;1;26;1;0;11;13;0;0;0;0;1;0;13;13;649945;149825;799770;122126,28;0;0;921896,28;1265416;1594735;19572306;1430075,5;19572306;19572306;0;21146916;291644;22437611
995696;4711-472;471-472;11;2001;0;330959;285128,5;0;0;350;0;0;86463;0;18908;0;813;4000;0;171500;0;0;3094,5;55991;27298;1835087;45830,5;4;0;4;0;0;0;4;0;0;0;4;0;0;0;0;0;0;;4;55991;10683;66674;13711,96;0;0;80385,96;418409;448974;1504128;433691,5;1504128;1504128;0;1816384;152280;2055583
995699;473;473;11;2007;0;655000;137300;0;0;15000;0;0;7800;2500;43800;4000;2400;32900;0;24800;0;0;4100;31600;16182;3980006;517700;3;1;0;3;0;0;4;0;1;0;0;0;3;0;0;0;0;;4;0;7650;0;6739,44;0;31600;38339,44;138000;140000;3325000;139000;3325000;3325000;0;3481400;0;3532082
995704;466;466-469;11;2003;0;691607;74456;0;0;13740;0;18264;0;0;19682;6360;345;12890;0;2290;0;0;885;278345;86436;6175061;617151;22;4;22;0;0;0;26;2;2;10;12;0;0;0;0;0;0;12;14;278345;47187;325532;33750,36;0;0;359282,36;1740224;1900298;5483454;1820261;5483454;5483454;0;5571154;44561;5980496
995707;4751-4752;474 - 475;11;1994;8930;968363;305550;0;3984;23774;0;1000;37324;3005;36637;10468;770;40548;6242;44251;0;0;35736;196565;82383;3762460;662813;14;0;14;0;3;0;17;0;0;11;3;0;0;1;2;0;0;12;5;196565;37238;233803;40937,16;61811;0;274740,16;490938;589326;2785167,017;540132;2785167;2794097;0;3109961;139385;3612944
995709;464;464-465;14;2003;0;1817613;195542,5;0;3826;10840;0;21563;4181;1570;28087;6207;817;80421;0;26505;0;0;11525,5;278384;90433;5689814;1622070,5;11;0;11;0;0;0;11;0;0;7;4;0;0;0;0;0;0;7;4;278384;48798;327182;35573;0;0;362755;602750;935712;3872201;769231;3872201;3872201;0;4166361;219788;4766013
995711;4751-4752;474 - 475;11;1982;0;309924;76027;0;0;9506;0;0;0;469;14622;1086;537;41895;6825;120;0;0;967;96451;35884;4434716;233897;8;1;0;8;0;0;9;1;0;0;0;5;3;0;0;0;0;6;3;0;20136;0;13670,96;0;96451;110121,96;1669282;1831044;4124792;1750163;4124792;4124792;0;4211373;1192;4344900
995712;462;462-463;4;1999;0;1268444;445534,5;0;0;12692;0;77648;1142;0;8254;2388;480;341599;0;338;0;0;993,5;191436;101736;9295908;822909,5;17;0;17;0;0;1;18;0;0;4;13;0;0;0;0;1;0;5;13;186174;51641;237815;46084,84;0;0;283899,84;1330451;1406148;8027464;1368299,5;8027464;8027464;0;8499357;0;8810314
995713;473;473;11;1993;0;430706;74178,5;54;378;13780;0;18600;4200;2764;12300;7518;1092;1580;3600;1188;0;0;7124,5;103961;48257;2306016;356527,5;7;1;7;0;0;0;8;0;1;1;6;0;0;0;0;0;0;1;7;103961;23480;127441;22510,12;0;0;149951,12;291755;49074;1875304;170414,5;1875304;1875304;0;1988462;13580;2159136
995716;453;453-454;4;1997;0;375584;89956;378;0;11070;0;19531;7406;4366;18000;8791;736;6342;0;3436;0;0;9900;124779;51640;1294507;285628;9;1;9;0;0;0;10;1;0;3;6;0;0;0;0;0;0;4;6;124779;31138;155917;17313,92;0;0;173230,92;398460;496526;918923;447493;918923;918923;0;1022066;54023;1258014
995718;464;464-465;14;2002;0;600335;29951;0;0;0;0;6000;1820;2000;9648;3800;620;3800;0;830;0;0;1433;162900;97335;1730467;570384;15;0;15;0;0;0;15;0;0;9;6;0;0;0;0;0;0;9;6;162900;46980;209880;44393,8;0;0;254273,8;96286;98323;1130132;97304,5;1130132;1130132;0;1180170;4606;1459970
995719;473;473;14;2011;0;216497;59115;96;0;14980;0;18600;194;2813;1131;191;320;1961;600;9352;0;0;8877;108330;51027;1401891;157382;10;2;10;0;0;0;12;1;1;3;7;0;0;0;0;0;0;4;8;108330;27569;135899;20686;0;0;156585;160;289072;1184659;144616;1184659;1184659;0;1268713;1907;1440622
995720;462;462-463;14;2012;0;3267647;881302;0;0;48061;3500;81597;150880;929;11456;8166;644;284946;6200;37204;0;0;247719;211530;73508;9856127;2386345;12;0;3;9;0;0;12;0;0;1;2;4;5;0;0;0;0;5;7;75428;46100;91896;23772,48;0;136102;251770,48;973498;1680735;6588480;1327116,5;6588480;6588480;0;7742959;78411;8106408
995721;4772;476 - 477;14;2011;0;1209313;629510,5;0;44544;4500;0;262023;5579;3252;49937;39718;1600;15300;149717;7377;1502;0;44461,5;397623;191993;3778740;579802,5;32;0;23;9;0;1;33;0;0;16;7;5;4;0;0;0;1;21;12;276330;117797;359966;64445,28;0;115448;539859,28;2590828;2025201;2569789;2308014,5;2569789;2569789;0;3262791;123742;4013007
995728;466;466-469;14;2003;0;502083;140142,5;0;117;18795;0;12807;964;3910;3208;9465;741;19557;45;18834;0;0;51699,5;112853;69043;4645334;361940,5;7;0;7;0;0;0;7;0;0;3;4;0;0;0;0;0;0;3;4;112853;34738;147591;30228,2;0;0;177819,2;1432164;1736724;4143251;1584444;4143251;4143251;0;4352417;102620;4648933
995730;4771;476 - 477;14;2010;0;375324;215213;50;0;11385;0;99865;7786;378;21185;338;413;721;1465;25955;0;0;45672;54123;21876;935866;160111;5;0;0;5;0;0;5;0;0;0;0;4;1;0;0;0;0;4;1;0;12935;0;7728,6;0;54123;61851,6;1094000;1348483;560542;1221241,5;560542;560542;0;821427;32211;938883
995731;4771;476 - 477;14;2011;0;1474948;513336,5;0;34499;26210;0;79675;0;9179;183945;1737;5292;24137;7398;127433;0;0;13831,5;526682;212889;5399693;961611,5;50;0;50;0;0;0;50;0;0;40;10;0;0;0;0;0;0;40;10;526682;125871;652553;75220,48;0;0;727773,48;1305442;1171130;3924745;1238286;3924745;3924745;0;4482382;0;5283665
995733;473;473;4;2001;0;1758752;305136;0;0;28484;0;67982;23807;4226;5651;7586;442;15854;35515;38310;0;0;77279;329422;179045;8303490;1453616;17;0;17;0;0;0;17;0;0;8;9;0;0;0;0;0;0;8;9;329422;92325;421747;75389,52;0;0;497136,52;743530;696281;6544825;719905,5;6544825;6544825;0;7037866;108356;7808387
995736;462;462-463;4;1999;0;1063892;1205190;0;1980;3700;400210;16800;0;10100;10820;24100;7200;721300;1600;5320;0;0;2060;190566;85353;5116234;-141298;13;0;12;1;0;0;13;0;0;4;8;0;1;0;0;0;0;4;9;177333;40153;214419;35624;0;13233;263276;160354;120500;4052342;140427;4052342;4052342;0;5290992;4120;5589731
995739;473;473;14;2007;0;495676;176973;0;0;14076;0;8568;2101;0;9829;1436;1280;105865;358;27036;0;0;6424;195439;76976;3749088;318703;12;0;12;0;0;0;12;0;0;8;4;0;0;0;0;0;0;8;4;195439;43539;238978;29233,64;0;0;268211,64;164023;156917;3252677;160470;3252677;3252677;0;3442423;17591;3746618
995741;4711-472;471-472;11;1998;0;885661;228204,5;108;14551;24438;20483;37632;16715;4688;49579;5298;2436;8577;1628;13942;0;2972;25157,5;182918;63826;5510309;657456,5;14;1;0;14;0;0;15;1;0;0;0;5;9;0;0;0;0;6;9;0;33097;0;26802,84;0;182918;209720,84;301508;301107;4624648;301307,5;4624648;4624648;0;4911325;3495;5180931
995743;473;473;4;1988;0;605408;481151,5;0;0;106279;0;0;10834;0;191866;5762;468;113371;0;7721;0;0;44850,5;147496;67560;4320003;124256,5;12;2;12;0;0;0;14;1;1;1;11;0;0;0;0;0;0;2;12;147496;36422;183918;27556,24;0;0;211474,24;130024;46804;3714508;88414;3714508;3714508;0;4253614;57471;4546013
995748;453;453-454;11;1992;0;2485691;280628,5;181;6520;0;0;0;58112;2634;22082;16983;1573;98464;25314;26764;0;0;22001,5;678161;346047;10139728;2205062,5;22;1;19;3;0;0;23;0;1;7;12;1;2;0;0;0;0;8;15;605111;135555;740666;196344,72;0;73050;1010060,72;1086116;857812;7654037;971964;7654037;7654037;0;8072845;176268;9326632
